CN;Heilongjiang;Songjiang;46.8344;130.432
FR;Auvergne-Rhône-Alpes;Reyssouze;46.4349;4.92061
FR;Centre-Val de Loire;Venesmes;46.839;2.31231
FR;Centre-Val de Loire;Issoudun;46.9485;1.99362
FR;Bourgogne-Franche-Comté;Charnay-lès-Mâcon;46.3075;4.78479
FR;Auvergne-Rhône-Alpes;Pont-de-Vaux;46.4333;4.94473
FR;Auvergne-Rhône-Alpes;Arenthon;46.107;6.33316
FR;Auvergne-Rhône-Alpes;Commentry;46.2888;2.74163
FR;Auvergne-Rhône-Alpes;Montaigut;46.1793;2.80858
FR;Bourgogne-Franche-Comté;Houtaud;46.916;6.31066
FR;Centre-Val de Loire;Nérondes;46.9976;2.81834
HU;Csongrád;Szeged;46.2719;20.1451
HU;Bekes County;Békésszentandrás;46.8667;20.4833
RU;Rostov;Kagal'nitskaya;46.8805;40.148
RU;Rostov;Sal'sk;46.4739;41.5536
RU;Rostov;Tselina;46.5342;41.0316
CH;Bern;Worblaufen;46.9784;7.45941
SI;Cerkno;Cerkno;46.1256;13.9817
SI;Šentilj;Zgornja Velka;46.6753;15.7692
SI;Sentjur;Gorica pri Slivnici;46.1872;15.4325
SI;Log–Dragomer;Lukovica pri Brezovici;46.0154;14.3939
SI;Naklo;Naklo;46.2728;14.3172
IT;Trentino-Alto Adige;Ospedaletto;46.0429;11.5544
HU;Bács-Kiskun;Felsőszentiván;46.1971;19.1869
HU;Bács-Kiskun;Városföld;46.8167;19.7567
CH;Bern;Interlaken;46.6848;7.85265
CH;Bern;Lenk;46.4583;7.44298
IT;Trentino-Alto Adige;Rabbi Fonti;46.3989;10.8495
IT;Trentino-Alto Adige;Fiavè;46.0046;10.8422
HU;Jász-Nagykun-Szolnok;Cibakháza;46.9598;20.1975
AT;Styria;Unterbergla;46.8075;15.3152
RU;Astrakhan Oblast;Astrakhan (Sovetskiy Rayon);46.3398;48.0171
RU;Sakhalin Oblast;Yuzhno-Sakhalinsk;46.957;142.73
IT;Trentino-Alto Adige;Scurelle;46.0645;11.5066
IT;Trentino-Alto Adige;Trento;46.0591;11.1264
IT;Friuli Venezia Giulia;Pasian di Prato;46.0492;13.1984
IT;Friuli Venezia Giulia;Spilimbergo;46.1104;12.9005
IT;Friuli Venezia Giulia;Tavagnacco;46.1163;13.214
IT;Trentino-Alto Adige;Sorafurcia;46.7464;12.0019
IT;Friuli Venezia Giulia;Udine;46.0625;13.2352
IT;Lombardy;Cosio Valtellino;46.128;9.53232
IT;Friuli Venezia Giulia;Udine;46.0586;13.2409
IT;Lombardy;Tirano;46.2206;10.154
IT;Trentino-Alto Adige;Trento;46.0507;11.1222
IT;Veneto;Santa Giustina;46.0749;12.0221
IT;Trentino-Alto Adige;Olang;46.7604;12.0365
IT;Trentino-Alto Adige;Dimaro;46.3262;10.8754
IT;Trentino-Alto Adige;Welsberg-Taisten;46.7548;12.1067
IT;Trentino-Alto Adige;Brixen;46.7093;11.6574
IT;Trentino-Alto Adige;Tione di Trento;46.0332;10.7262
IT;Trentino-Alto Adige;Pinzolo;46.1598;10.765
IT;Friuli Venezia Giulia;Bordano;46.3158;13.1039
IT;Trentino-Alto Adige;Tel;46.6732;11.0795
IT;Friuli Venezia Giulia;San Quirino;46.0379;12.7108
IT;Friuli Venezia Giulia;Udine;46.0591;13.2396
IT;Friuli Venezia Giulia;Udine;46.0609;13.23
IT;Friuli Venezia Giulia;Udine;46.0756;13.2139
IT;Friuli Venezia Giulia;Aviano;46.0693;12.5793
IT;Friuli Venezia Giulia;Premariacco;46.053;13.393
IT;Friuli Venezia Giulia;Spilimbergo;46.1;12.9058
IT;Trentino-Alto Adige;Meran;46.6718;11.182
IT;Trentino-Alto Adige;Trento;46.0779;11.1234
IT;Trentino-Alto Adige;Meran;46.6738;11.1847
IT;Trentino-Alto Adige;Lana;46.6116;11.163
IT;Trentino-Alto Adige;Bolzano;46.4962;11.3396
IT;Trentino-Alto Adige;Rifiano/Riffian;46.7055;11.1844
IT;Trentino-Alto Adige;Trento;46.0308;11.112
IT;Friuli Venezia Giulia;Chiusaforte;46.3935;13.337
IT;Friuli Venezia Giulia;Montereale Valcellina;46.133;12.6593
IT;Piedmont;Pieve Vergonte;46.005;8.26469
IT;Piedmont;Domodossola;46.127;8.29046
IT;Trentino-Alto Adige;Santa Cristina Val Gardena;46.5583;11.7258
IT;Trentino-Alto Adige;Neumarkt;46.3233;11.2736
IT;Trentino-Alto Adige;Zona Industriale Artigianale;46.4124;11.3258
IT;Friuli Venezia Giulia;Tolmezzo;46.3894;13.036
IT;Trentino-Alto Adige;Bolzano;46.4758;11.3322
IT;Trentino-Alto Adige;Bolzano;46.5056;11.3554
IT;Veneto;Belluno;46.1606;12.2334
IT;Friuli Venezia Giulia;Pozzuolo del Friuli;46.0079;13.2481
IT;Trentino-Alto Adige;Panchià;46.2855;11.5388
IT;Veneto;Auronzo di Cadore;46.5522;12.4388
IT;Trentino-Alto Adige;Vahrn;46.7281;11.652
IT;Trentino-Alto Adige;Scurelle;46.0527;11.5101
IT;Lombardy;Bormio;46.4695;10.3762
IT;Piedmont;Domodossola;46.1177;8.28751
IT;Trentino-Alto Adige;Bolzano;46.4735;11.3224
IT;Lombardy;Sueglio;46.0854;9.33324
IT;Trentino-Alto Adige;Bruneck;46.803;11.9379
IT;Veneto;Auronzo di Cadore;46.5556;12.4287
IT;Trentino-Alto Adige;Predazzo;46.3126;11.6024
IT;Trentino-Alto Adige;Fortezza;46.7969;11.6031
IT;Veneto;Belluno;46.1373;12.2177
IT;Lombardy;Menaggio;46.0199;9.23795
IT;Lombardy;San Bartolomeo Val Cavargna;46.0823;9.1512
IT;Trentino-Alto Adige;Sand in Taufers;46.9192;11.9541
IT;Trentino-Alto Adige;Pozza di Fassa;46.4299;11.6919
IT;Trentino-Alto Adige;Cavareno;46.4069;11.1351
IT;Trentino-Alto Adige;Bolzano;46.4946;11.3219
IT;Trentino-Alto Adige;Sterzing;46.8992;11.4312
IT;Trentino-Alto Adige;Bruneck;46.7952;11.9359
IT;Trentino-Alto Adige;Meran;46.6613;11.1716
IT;Friuli Venezia Giulia;Udine;46.0668;13.2289
IT;Trentino-Alto Adige;Santa Cristina Val Gardena;46.5593;11.7284
IT;Trentino-Alto Adige;Bolzano;46.4738;11.3329
IT;Friuli Venezia Giulia;Udine;46.0754;13.2341
IT;Friuli Venezia Giulia;Udine;46.0698;13.2283
IT;Veneto;Puos d'Alpago;46.136;12.3485
IT;Trentino-Alto Adige;Bolzano;46.4813;11.3421
IT;Trentino-Alto Adige;Trento;46.1084;11.1104
IT;Friuli Venezia Giulia;Basiliano;46.0099;13.1173
IT;Trentino-Alto Adige;Lona-Lases;46.145;11.2205
IT;Piedmont;Cannobio;46.0628;8.68328
IT;Friuli Venezia Giulia;Feletto Umberto;46.0951;13.2145
IT;Friuli Venezia Giulia;Udine;46.0637;13.2374
IT;Trentino-Alto Adige;Bolzano;46.4702;11.3255
IT;Piedmont;Villadossola;46.0648;8.26305
IT;Trentino-Alto Adige;Bolzano;46.4716;11.3335
IT;Trentino-Alto Adige;Bolzano;46.4763;11.327
IT;Trentino-Alto Adige;Dimaro;46.3063;10.8637
IT;Trentino-Alto Adige;Bolzano;46.498;11.3523
IT;Trentino-Alto Adige;Laas;46.6189;10.6978
IT;Trentino-Alto Adige;Trento;46.0911;11.1068
IT;Friuli Venezia Giulia;Cividale del Friuli;46.0977;13.4388
IT;Veneto;Cortina d'Ampezzo;46.5366;12.1401
IT;Trentino-Alto Adige;Neumarkt;46.3178;11.2585
IT;Lombardy;Sondrio;46.1608;9.86981
IT;Trentino-Alto Adige;Mezzano;46.1687;11.8217
IT;Friuli Venezia Giulia;Vajont;46.1498;12.6983
IT;Veneto;Martin;46.3449;11.9591
IT;Friuli Venezia Giulia;Premariacco;46.049;13.384
IT;Trentino-Alto Adige;San Martino in Passiria;46.7896;11.2335
IT;Trentino-Alto Adige;Località Produttiva I;46.2985;11.0706
AT;Tyrol;Kartitsch;46.7289;12.5008
AT;Styria;Gleinstätten;46.7541;15.3649
AT;Styria;Preding;46.8559;15.3986
AT;Styria;Eichberg-Trautenburg;46.682;15.4777
AT;Carinthia;Klagenfurt;46.6263;14.3122
AT;Carinthia;Spittal an der Drau;46.8071;13.4798
AT;Carinthia;Bleiburg;46.5722;14.8018
AT;Carinthia;Krumpendorf;46.6206;14.207
AT;Carinthia;Faak am See;46.565;13.9131
AT;Carinthia;Bad Kleinkirchheim;46.8156;13.7806
AT;Carinthia;Wolfsberg;46.8214;14.8466
AT;Carinthia;Arnoldstein (Gailitz);46.5536;13.6952
AT;Carinthia;Wolfsberg;46.8368;14.8459
AT;Vorarlberg;Sankt Gallenkirch;46.9871;9.96507
AT;Styria;Leibnitz;46.7856;15.5348
AT;Carinthia;Treibach;46.8667;14.4667
AT;Carinthia;Radenthein;46.8006;13.7117
AT;Carinthia;Mauer;46.741;14.2294
AT;Carinthia;Sankt Ulrich;46.75;14.1167
AT;Carinthia;Krumpendorf;46.6253;14.2166
AT;Carinthia;Seitenberg;46.748;14.0883
AT;Carinthia;Keutschach am See;46.5931;14.1889
AT;Carinthia;Feldkirchen in Kärnten;46.7237;14.0958
AT;Styria;Retznei;46.7333;15.5667
AT;Styria;Graschuh;46.8819;15.2748
AT;Styria;Hörmsdorf;46.6931;15.2631
AT;Styria;Mellach;46.9333;15.5167
AT;Carinthia;Klagenfurt;46.6305;14.2995
AT;Carinthia;Tainach;46.6333;14.5333
AT;Carinthia;Fürnitz;46.5664;13.8049
AT;Carinthia;Klagenfurt;46.621;14.3115
AT;Styria;Fluttendorf;46.9799;15.2903
AT;Tyrol;Sillian;46.7446;12.424
AT;Carinthia;Sankt Veit an der Glan;46.7652;14.354
AT;Carinthia;Arnoldstein;46.5461;13.71
AT;Carinthia;Dellach im Drautal;46.7383;13.0846
AT;Carinthia;Niederdorf;46.6268;14.4085
AT;Styria;Fehring;46.9411;16.0118
AT;Styria;Dobl;46.9471;15.3765
FR;Auvergne-Rhône-Alpes;Bonneville;46.078;6.40905
FR;Auvergne-Rhône-Alpes;Domérat;46.3721;2.57512
FR;Pays de la Loire;Treize-Septiers;46.9859;-1.23196
FR;Pays de la Loire;Montaigu;46.9743;-1.31378
FR;Pays de la Loire;Barbâtre;46.9426;-2.17859
FR;Pays de la Loire;Aizenay;46.7392;-1.60857
FR;Pays de la Loire;Les Herbiers;46.8692;-1.01339
FR;Pays de la Loire;Belleville-sur-Vie;46.7836;-1.43061
FR;Pays de la Loire;Fontenay-le-Comte;46.466;-0.8065
FR;Auvergne-Rhône-Alpes;Rivolet;46.0058;4.60193
FR;Auvergne-Rhône-Alpes;Jujurieux;46.0412;5.40855
FR;Auvergne-Rhône-Alpes;Montmerle-sur-Saône;46.0833;4.76667
FR;Auvergne-Rhône-Alpes;Les Neyrolles;46.1417;5.63349
FR;Auvergne-Rhône-Alpes;Druillat;46.0592;5.31691
FR;Bourgogne-Franche-Comté;Rémilly;46.8186;3.81335
FR;Bourgogne-Franche-Comté;Villers-Farlay;46.9993;5.75145
FR;Bourgogne-Franche-Comté;Voiteur;46.7543;5.61172
FR;Bourgogne-Franche-Comté;Poligny;46.8364;5.7091
FR;Pays de la Loire;La Verrie;46.9625;-0.996934
FR;Pays de la Loire;Mortagne-sur-Sèvre;46.9926;-0.95282
FR;Pays de la Loire;Saint-Laurent-sur-Sèvre;46.959;-0.889664
FR;Pays de la Loire;Les Epesses;46.8845;-0.899612
FR;Pays de la Loire;Saint-Michel-Mont-Mercure;46.8306;-0.883598
FR;Auvergne-Rhône-Alpes;Aigueperse;46.0167;3.20001
FR;Auvergne-Rhône-Alpes;Creuzier-le-Vieux;46.1624;3.43585
FR;Bourgogne-Franche-Comté;Saint-Laurent-en-Grandvaux;46.5753;5.9563
FR;Bourgogne-Franche-Comté;Morez;46.5239;6.02237
FR;Bourgogne-Franche-Comté;Arbois;46.9029;5.77234
FR;Pays de la Loire;Pouzauges;46.7826;-0.837243
FR;Auvergne-Rhône-Alpes;Saint-Georges-de-Reneins;46.0624;4.72218
FR;Bourgogne-Franche-Comté;Digoin;46.4801;3.97893
FR;Bourgogne-Franche-Comté;Chauffailles;46.2075;4.33825
FR;Auvergne-Rhône-Alpes;Domérat;46.361;2.533
FR;Auvergne-Rhône-Alpes;Cusset;46.1335;3.46629
FR;Pays de la Loire;Château-d'Olonne;46.5044;-1.73869
FR;Bourgogne-Franche-Comté;Perrigny;46.6674;5.58456
FR;Auvergne-Rhône-Alpes;Belmont-de-la-Loire;46.1654;4.34654
FR;Pays de la Loire;Saint-Fulgent;46.8506;-1.17674
FR;Bourgogne-Franche-Comté;Azé;46.4315;4.76147
FR;Bourgogne-Franche-Comté;Bruailles;46.5959;5.23555
FR;Auvergne-Rhône-Alpes;Magland;46.0203;6.62014
FR;Auvergne-Rhône-Alpes;Effiat;46.0432;3.25488
FR;Bourgogne-Franche-Comté;Montchanin;46.7496;4.4707
FR;Bourgogne-Franche-Comté;Frasne;46.8564;6.1594
FR;Auvergne-Rhône-Alpes;Nandax;46.0979;4.16643
FR;Centre-Val de Loire;Le Poinçonnet;46.7645;1.71868
FR;Bourgogne-Franche-Comté;Bois-d'Amont;46.5354;6.13953
FR;Bourgogne-Franche-Comté;La Machine;46.8889;3.46713
FR;Auvergne-Rhône-Alpes;Péronnas;46.1834;5.21052
FR;Pays de la Loire;Palluau;46.8053;-1.6192
FR;Auvergne-Rhône-Alpes;Évian-les-Bains;46.4015;6.59095
FR;Bourgogne-Franche-Comté;Tournus;46.5618;4.91195
FR;Nouvelle-Aquitaine;Poitiers;46.5832;0.346423
FR;Auvergne-Rhône-Alpes;Effiat;46.04;3.25554
FR;Nouvelle-Aquitaine;Smarves;46.5109;0.350252
FR;Bourgogne-Franche-Comté;Verdun-sur-le-Doubs;46.8988;5.02251
FR;Auvergne-Rhône-Alpes;Fillinges;46.1595;6.34299
FR;Auvergne-Rhône-Alpes;Les Gets;46.1586;6.66999
FR;Auvergne-Rhône-Alpes;Morzine;46.1792;6.70888
FR;Bourgogne-Franche-Comté;Écuisses;46.7557;4.53829
FR;Auvergne-Rhône-Alpes;Saint-Jeoire;46.1377;6.45795
FR;Bourgogne-Franche-Comté;Merceuil;46.9499;4.84214
FR;Bourgogne-Franche-Comté;Challuy;46.9497;3.14807
FR;Auvergne-Rhône-Alpes;Thyez;46.0845;6.54214
FR;Auvergne-Rhône-Alpes;Val-Revermont (Treffort-Cuisiat);46.2847;5.36856
FR;Auvergne-Rhône-Alpes;Corveissiat;46.2441;5.4821
FR;Bourgogne-Franche-Comté;Igé;46.398;4.74116
FR;Bourgogne-Franche-Comté;Varennes-le-Grand;46.7187;4.86872
HU;Zala County;Keszthely;46.7648;17.2426
FR;Bourgogne-Franche-Comté;Saint-Pierre-le-Moûtier;46.7928;3.11657
FR;Auvergne-Rhône-Alpes;Le Cergne;46.1217;4.31011
FR;Auvergne-Rhône-Alpes;Changy;46.1422;3.89149
FR;Auvergne-Rhône-Alpes;Saint-Alban-les-Eaux;46.0114;3.94666
IT;Trentino-Alto Adige;Pinzolo;46.1598;10.7638
IT;Lombardy;Domaso;46.1528;9.3315
IT;Trentino-Alto Adige;Natz-Schabs;46.7688;11.6656
IT;Friuli Venezia Giulia;Budoia;46.0445;12.5343
IT;Lombardy;Codogna-Cardano;46.0277;9.20992
IT;Trentino-Alto Adige;Ciardes;46.6387;10.9418
IT;Friuli Venezia Giulia;San Leonardo;46.1191;13.5309
UA;Odesa;Dobroslav;46.8209;30.9452
FR;Nouvelle-Aquitaine;Saint-Sauveur;46.8083;0.62336
FR;Bourgogne-Franche-Comté;Épervans;46.7525;4.8993
FR;Bourgogne-Franche-Comté;Châtenoy-le-Royal;46.7939;4.81067
FR;Bourgogne-Franche-Comté;Fontaines;46.8495;4.7712
FR;Pays de la Loire;Saint-Mathurin;46.5649;-1.71457
FR;Pays de la Loire;Maché;46.7551;-1.68578
FR;Auvergne-Rhône-Alpes;Bourg-en-Bresse;46.2014;5.22238
FR;Bourgogne-Franche-Comté;Sevrey;46.7369;4.83919
FR;Bourgogne-Franche-Comté;Le Fay;46.6673;5.32968
FR;Bourgogne-Franche-Comté;Givry;46.7831;4.74266
FR;Nouvelle-Aquitaine;Chizé;46.1158;-0.34748
FR;Bourgogne-Franche-Comté;Poisson;46.3847;4.12938
FR;Nouvelle-Aquitaine;Saint-Rogatien;46.1506;-1.07092
FR;Bourgogne-Franche-Comté;Saint-Sernin-du-Bois;46.8407;4.43271
FR;Bourgogne-Franche-Comté;Marmagne;46.8367;4.35892
FR;Bourgogne-Franche-Comté;Decize;46.8286;3.46132
FR;Auvergne-Rhône-Alpes;Marsonnas;46.341;5.07098
FR;Nouvelle-Aquitaine;Poitiers;46.5599;0.315203
FR;Pays de la Loire;Les Sables-d'Olonne;46.493;-1.79549
FR;Bourgogne-Franche-Comté;Blanzy;46.7001;4.38833
FR;Auvergne-Rhône-Alpes;Chamblet;46.3329;2.70239
FR;Nouvelle-Aquitaine;Moutiers-sous-Chantemerle;46.6954;-0.61809
FR;Bourgogne-Franche-Comté;Montaigu;46.6591;5.56717
FR;Bourgogne-Franche-Comté;Arçon;46.9488;6.37809
FR;Bourgogne-Franche-Comté;Blanzy;46.698;4.39061
FR;Auvergne-Rhône-Alpes;Pierrefitte-sur-Loire;46.5065;3.81603
FR;Nouvelle-Aquitaine;Gournay-Loizé;46.15;-0.05
FR;Nouvelle-Aquitaine;Périgné;46.1872;-0.25497
FR;Nouvelle-Aquitaine;Iteuil;46.4885;0.31124
FR;Pays de la Loire;Nalliers;46.4706;-1.02953
FR;Nouvelle-Aquitaine;Amailloux;46.7468;-0.31639
FR;Bourgogne-Franche-Comté;Fragnes;46.8361;4.84452
FR;Auvergne-Rhône-Alpes;Servas;46.1332;5.1651
FR;Bourgogne-Franche-Comté;Cercy-la-Tour;46.862;3.64652
FR;Bourgogne-Franche-Comté;Allerey-sur-Saône;46.9053;4.98299
FR;Auvergne-Rhône-Alpes;Le Veurdre;46.7561;3.03982
FR;Auvergne-Rhône-Alpes;Cruzilles-lès-Mépillat;46.2251;4.87913
FR;Pays de la Loire;Saint-Florent-des-Bois;46.5936;-1.316
FR;Nouvelle-Aquitaine;Jaunay-Clan;46.6838;0.375076
FR;Auvergne-Rhône-Alpes;Groissiat;46.2221;5.60775
FR;Auvergne-Rhône-Alpes;Molinet;46.4658;3.93589
FR;Centre-Val de Loire;Saint-Flovier;46.9685;1.02708
FR;Pays de la Loire;Le Girouard;46.5683;-1.60006
FR;Bourgogne-Franche-Comté;Salornay-sur-Guye;46.5203;4.5968
FR;Auvergne-Rhône-Alpes;Montréal-la-Cluse;46.1833;5.58333
FR;Bourgogne-Franche-Comté;Saint-Sernin-du-Plain;46.8918;4.61607
FR;Pays de la Loire;Auzay;46.442;-0.86791
FR;Pays de la Loire;Les Landes-Genusson;46.9638;-1.1194
FR;Nouvelle-Aquitaine;Ajain;46.2071;1.99711
FR;Nouvelle-Aquitaine;Neuville-de-Poitou;46.6859;0.246918
FR;Nouvelle-Aquitaine;Rancon;46.1307;1.18251
FR;Auvergne-Rhône-Alpes;Ceyzériat;46.1794;5.32211
FR;Pays de la Loire;La Limouzinière;46.9935;-1.59726
FR;Pays de la Loire;Corcoué-sur-Logne;46.9667;-1.58333
FR;Auvergne-Rhône-Alpes;Noyant-d'Allier;46.4797;3.12342
FR;Bourgogne-Franche-Comté;Dompierre-les-Ormes;46.3605;4.48328
FR;Auvergne-Rhône-Alpes;Dortan;46.3197;5.66028
FR;Auvergne-Rhône-Alpes;Marlieux;46.0644;5.07217
FR;Auvergne-Rhône-Alpes;Randan;46.0177;3.35478
FR;Nouvelle-Aquitaine;Brigueil-le-Chantre;46.3957;1.08752
FR;Nouvelle-Aquitaine;Verrières;46.4126;0.5917
FR;Centre-Val de Loire;Ardentes;46.7419;1.83428
FR;Centre-Val de Loire;Plaimpied-Givaudins;46.998;2.45428
FR;Pays de la Loire;Saint-Prouant;46.7576;-0.95637
FR;Nouvelle-Aquitaine;Saint-André-sur-Sèvre;46.7828;-0.67928
FR;Bourgogne-Franche-Comté;Sellières;46.8276;5.56424
FR;Pays de la Loire;Mesnard-la-Barotière;46.8595;-1.09941
FR;Auvergne-Rhône-Alpes;Aigueperse;46.0225;3.20228
FR;Pays de la Loire;Saint-Mars-la-Réorthe;46.8624;-0.9257
FR;Pays de la Loire;Vairé;46.6031;-1.75585
FR;Pays de la Loire;Saint-Sulpice-le-Verdon;46.8938;-1.41786
FR;Auvergne-Rhône-Alpes;Fareins;46.0208;4.76179
FR;Auvergne-Rhône-Alpes;Montmerle-sur-Saône;46.0793;4.75973
FR;Nouvelle-Aquitaine;Lencloître;46.8143;0.32796
FR;Nouvelle-Aquitaine;Beaumont;46.737;0.42967
FR;Bourgogne-Franche-Comté;Sens-sur-Seille;46.7453;5.31892
FR;Auvergne-Rhône-Alpes;Denicé;46.005;4.64739
FR;Pays de la Loire;Luçon;46.4548;-1.16706
FR;Bourgogne-Franche-Comté;Saint-Germain-du-Plain;46.6994;4.9851
FR;Auvergne-Rhône-Alpes;Taninges;46.1088;6.59231
FR;Auvergne-Rhône-Alpes;Fillinges;46.1594;6.34237
FR;Auvergne-Rhône-Alpes;Poncin;46.0853;5.4112
FR;Auvergne-Rhône-Alpes;Bossey;46.1498;6.15769
FR;Auvergne-Rhône-Alpes;Saint-Cergues;46.2363;6.32239
FR;Nouvelle-Aquitaine;Ardillières;46.0586;-0.89227
FR;Pays de la Loire;Saint-Avaugourd-des-Landes;46.5139;-1.48455
FR;Nouvelle-Aquitaine;La Foye-Monjault;46.1862;-0.5381
FR;Bourgogne-Franche-Comté;Dornes;46.716;3.35343
FR;Bourgogne-Franche-Comté;Semur-en-Brionnais;46.2663;4.09466
FR;Bourgogne-Franche-Comté;Gueugnon;46.6036;4.06286
FR;Auvergne-Rhône-Alpes;Monnetier-Mornex;46.1462;6.20683
FR;Bourgogne-Franche-Comté;Volesvres;46.4719;4.15993
FR;Auvergne-Rhône-Alpes;Lugrin;46.4021;6.65283
FR;Nouvelle-Aquitaine;La Ronde;46.2992;-0.80792
FR;Auvergne-Rhône-Alpes;La Roche-sur-Foron;46.0671;6.31204
FR;Nouvelle-Aquitaine;Bouresse;46.3632;0.60722
FR;Nouvelle-Aquitaine;Persac;46.3446;0.70639
FR;Nouvelle-Aquitaine;Cissé;46.646;0.22833
FR;Bourgogne-Franche-Comté;Autun;46.9509;4.30157
FR;Pays de la Loire;La Garnache;46.8918;-1.83163
FR;Pays de la Loire;Machecoul;46.9923;-1.8172
FR;Bourgogne-Franche-Comté;Saint-Leu;46.7306;4.50083
FR;Bourgogne-Franche-Comté;Simandre;46.6236;4.98777
FR;Bourgogne-Franche-Comté;Frangy-en-Bresse;46.7333;5.33333
FR;Pays de la Loire;Saint-Maixent-sur-Vie;46.7404;-1.82143
FR;Pays de la Loire;Bournezeau;46.6356;-1.17222
FR;Bourgogne-Franche-Comté;Écuisses;46.7563;4.53845
FR;Auvergne-Rhône-Alpes;Saint-Jean-de-Gonville;46.213;5.95047
FR;Auvergne-Rhône-Alpes;Francheleins;46.0744;4.8092
FR;Auvergne-Rhône-Alpes;Malafretaz;46.3233;5.14243
FR;Nouvelle-Aquitaine;Saint-Martin-lès-Melle;46.2212;-0.1651
FR;Bourgogne-Franche-Comté;Sornay;46.6302;5.17999
FR;Centre-Val de Loire;Châteauroux;46.8031;1.69265
FR;Pays de la Loire;Moutiers-sur-le-Lay;46.5539;-1.158
FR;Bourgogne-Franche-Comté;Salins-les-Bains;46.9397;5.8758
FR;Bourgogne-Franche-Comté;Thoirette-Coisia;46.2694;5.52896
FR;Auvergne-Rhône-Alpes;Nantua;46.1534;5.60776
FR;Auvergne-Rhône-Alpes;Villars-les-Dombes;46.0021;5.02911
FR;Auvergne-Rhône-Alpes;Châtillon-sur-Chalaronne;46.1189;4.95795
FR;Bourgogne-Franche-Comté;Charolles;46.4354;4.277
FR;Bourgogne-Franche-Comté;Igé;46.3974;4.74171
FR;Bourgogne-Franche-Comté;Cluny;46.429;4.66456
FR;Auvergne-Rhône-Alpes;Pouilly-sous-Charlieu;46.144;4.10808
FR;Auvergne-Rhône-Alpes;Pouilly-les-Nonains;46.0392;3.97882
FR;Auvergne-Rhône-Alpes;Saint-André-d'Apchon;46.0312;3.93145
FR;Bourgogne-Franche-Comté;Hurigny;46.3472;4.79676
FR;Auvergne-Rhône-Alpes;Taninges;46.1068;6.59105
FR;Nouvelle-Aquitaine;Saint-Gelais;46.3816;-0.388709
FR;Bourgogne-Franche-Comté;Étang-sur-Arroux;46.8665;4.18434
FR;Nouvelle-Aquitaine;Fors;46.2348;-0.409674
FR;Auvergne-Rhône-Alpes;Thoissey;46.1717;4.801
SI;Ljubljana;Ljubljana;46.0501;14.4603
SI;Ljubljana;Ljubljana;46.0492;14.5042
SI;Šenčur;Šenčur;46.2434;14.4192
SI;Kamnik;Kamnik;46.221;14.6117
SI;Ljubljana;Ljubljana;46.05;14.4605
SI;Maribor;Maribor;46.5688;15.6342
SI;Brežice;Bizeljsko;46.0151;15.6928
SI;Moravske Toplice;Bogojina;46.6768;16.2754
SI;Ljubljana;Ljubljana;46.0432;14.4804
SI;Celje;Celje;46.2397;15.2677
SI;Radovljica;Radovljica;46.3467;14.1754
SI;Zagorje ob Savi;Zagorje ob Savi;46.1345;14.9946
SI;Ljubljana;Ljubljana;46.0555;14.5139
SI;Apače;Sladki Vrh;46.6981;15.7404
SI;Velenje;Velenje;46.3553;15.1302
SI;Celje;Celje;46.2309;15.2582
SI;Ljubljana;Ljubljana;46.0593;14.5063
SI;Trbovlje;Trbovlje;46.1504;15.0453
SI;Ljubljana;Ljubljana;46.05;14.4867
SI;Celje;Celje;46.2325;15.2644
SI;Maribor;Maribor (Center);46.5632;15.6447
SI;Kranj;Kranj;46.251;14.3453
SI;Ljubljana;Ljubljana;46.0714;14.5217
SI;Škofja Loka;Škofja Loka;46.1681;14.3058
FR;Auvergne-Rhône-Alpes;Arfeuilles (David);46.1445;3.75708
CH;Bern;Bern (Innere Stadt);46.9478;7.44725
FR;Bourgogne-Franche-Comté;Poligny;46.8378;5.70935
FR;Auvergne-Rhône-Alpes;Montagnat;46.1676;5.28791
AT;Carinthia;Feistritz ob Bleiburg;46.5615;14.7625
AT;Carinthia;Oberdrauburg;46.7431;12.9703
AT;Carinthia;Villach;46.6105;13.8843
AT;Carinthia;Villach (Sankt Magdalen);46.6105;13.8843
AT;Carinthia;Hermagor;46.6272;13.3672
AT;Carinthia;Trebesing;46.8864;13.5103
AT;Carinthia;Villach;46.6102;13.8845
AT;Carinthia;Kötschach;46.6817;13.0069
HR;Krapina-Zagorje;Lug Zabočki;46.023;15.9179
UA;Kherson;Lazurne;46.0859;32.5198
RO;Bacău;Bacau (Miorița);46.5715;26.8942
RO;Arad County;Lipova;46.0887;21.6951
RO;Cluj;Cluj-Napoca;46.7712;23.6236
RO;Mureş;Reghin;46.7803;24.7026
RO;Arad;Arad;46.1669;21.3087
RO;Mureș County;Reghin;46.7802;24.7026
RO;Cluj County;Cluj-Napoca;46.7881;23.605
RO;Mureș;Sighișoara;46.2277;24.8137
RO;Arad;Lipova;46.0887;21.6951
RO;Bacău County;Cucuieți;46.3291;26.543
MD;Gagauzia;Ceadîr-Lunga;46.0617;28.8308
RO;Bacău County;Pânceşti;46.3333;27.0833
RO;Bacău County;Arini;46.35;27.1833
RO;Cluj;Cluj-Napoca;46.7548;23.5878
RO;Bacău County;Ciugheș;46.5222;26.1197
RO;Bacău County;Brusturoasa;46.5167;26.2
RO;Bacău County;Palanca;46.5333;26.1167
RO;Bacău;Bacau;46.5796;26.871
