CN;Inner Mongolia;Hulun Buir;49.2114;119.756
FR;Hauts-de-France;Lieuvillers;49.4701;2.49772
FR;Normandy;Écalles-Alix;49.6174;0.82295
FR;Hauts-de-France;Plailly;49.1029;2.58549
FR;Île-de-France;Roissy-en-France;49.0053;2.57607
FR;Hauts-de-France;Balagny-sur-Thérain;49.2961;2.33645
FR;Grand Est;Faulquemont;49.0491;6.59732
FR;Normandy;Dangu;49.2531;1.69545
FR;Normandy;Colombelles;49.2039;-0.297232
FR;Normandy;Gratot;49.0688;-1.48104
FR;Normandy;Buchy;49.5851;1.35852
FR;Normandy;Pont-Hébert;49.1671;-1.13428
FR;Normandy;Yvecrique;49.6894;0.80988
FR;Hauts-de-France;Chambry;49.5926;3.65785
FR;Normandy;Ourville-en-Caux;49.7285;0.6046
FR;Hauts-de-France;Bertaucourt-Epourdon;49.6167;3.38333
FR;Hauts-de-France;Voyennes;49.7708;2.9858
FR;Normandy;Monchaux-Soreng;49.9494;1.59421
FR;Grand Est;Guessling-Hémering;49.025;6.65865
FR;Grand Est;Rémering-lès-Puttelange;49.0364;6.93783
FR;Grand Est;Rimogne;49.8408;4.53941
FR;Normandy;Saint-Denis-le-Thiboult;49.4592;1.36355
FR;Normandy;Saint-Germain-le-Vasson;49.002;-0.30133
FR;Normandy;La Haye-du-Puits;49.2897;-1.54324
FR;Normandy;Houlbec-Cocherel;49.0735;1.36563
FR;Normandy;Pont-Audemer;49.3549;0.514299
FR;Normandy;Boulleville;49.3716;0.39069
FR;Grand Est;Aumetz;49.4179;5.94418
FR;Grand Est;Auvillers-les-Forges;49.8636;4.35861
FR;Normandy;Criquetot-sur-Ouville;49.6736;0.85052
FR;Normandy;Saint-Saëns;49.673;1.28525
FR;Normandy;Saint-Jacques-sur-Darnétal;49.4484;1.20687
FR;Grand Est;Les Hautes-Rivières;49.8839;4.84195
FR;Normandy;Moon-sur-Elle;49.2067;-1.04799
FR;Grand Est;Verny;49.0068;6.2035
FR;Île-de-France;Cocherel;49.0214;3.10305
FR;Normandy;Surville;49.1981;1.1036
FR;Île-de-France;Congis-sur-Thérouanne;49.0072;2.97453
FR;Normandy;Neufchâtel-en-Bray;49.7332;1.43956
FR;Île-de-France;Bonnières-sur-Seine;49.0375;1.57852
FR;Normandy;Quincampoix;49.5235;1.18582
FR;Normandy;Mannevillette;49.5963;0.174073
FR;Normandy;Tourville-la-Rivière;49.3281;1.10512
FR;Grand Est;Haucourt;49.4898;5.80361
FR;Grand Est;Condé;49.1538;6.4305
FR;Grand Est;Mance;49.2683;5.91639
FR;Normandy;Aubevoye;49.171;1.33537
FR;Normandy;Agon-Coutainville;49.0405;-1.58552
FR;Normandy;Le Bosc-Roger-en-Roumois;49.2833;0.93333
FR;Normandy;Cerisy-la-Forêt;49.1948;-0.93678
FR;Normandy;Saint-Aubin-sur-Mer;49.3279;-0.38696
FR;Normandy;Surtainville;49.4598;-1.81298
FR;Grand Est;Ham-sous-Varsberg;49.1801;6.64702
FR;Île-de-France;Montgé-en-Goële;49.0284;2.74887
FR;Normandy;Fauville-en-Caux;49.6526;0.59197
FR;Hauts-de-France;Querrieu;49.9387;2.43079
FR;Hauts-de-France;Beuvraignes;49.6461;2.76933
FR;Île-de-France;Juilly;49.0137;2.70563
FR;Hauts-de-France;Estrées-Saint-Denis;49.426;2.64293
FR;Hauts-de-France;La Rue-Saint-Pierre;49.4098;2.2956
FR;Hauts-de-France;Bovelles;49.8838;2.14211
FR;Normandy;La Haye-du-Puits;49.291;-1.5453
FR;Île-de-France;Iverny;49.001;2.7893
FR;Normandy;Cherbourg;49.6386;-1.6092
FR;Normandy;Saint-Pierre-du-Bosguérard;49.263;0.88277
FR;Normandy;Serquigny;49.1094;0.71016
FR;Normandy;Le Molay-Littry;49.2426;-0.87238
FR;Normandy;Agon-Coutainville;49.0417;-1.575
FR;Normandy;Corneville-sur-Risle;49.3413;0.58628
FR;Île-de-France;Rosny-sur-Seine;49.0008;1.63306
FR;Normandy;Mondeville;49.177;-0.319769
FR;Normandy;Ifs;49.1403;-0.350503
FR;Normandy;Cherbourg;49.6273;-1.63267
FR;Hauts-de-France;Grandvilliers;49.6655;1.94088
FR;Hauts-de-France;Saint-Crépin-Ibouvillers;49.2632;2.07126
FR;Hauts-de-France;Le Plessier-Rozainvillers;49.7513;2.55371
FR;Hauts-de-France;Bury;49.3131;2.34401
FR;Île-de-France;Vétheuil;49.0619;1.70964
FR;Île-de-France;Butry-sur-Oise;49.0884;2.19916
FR;Normandy;La Saussaye;49.2583;0.982648
FR;Normandy;Valliquerville;49.6138;0.68703
FR;Île-de-France;Coulombs-en-Valois;49.07;3.12611
FR;Île-de-France;Cocherel;49.0217;3.1006
FR;Normandy;Saint-Ouen-du-Breuil;49.6331;1.01966
FR;Île-de-France;Ennery;49.0751;2.10599
FR;Hauts-de-France;Soissons;49.3666;3.32107
FR;Normandy;Val-de-Saâne;49.7042;0.963637
FR;Île-de-France;Sagy;49.0496;1.9503
FR;Île-de-France;Vigny;49.0835;1.93344
FR;Île-de-France;Magny-en-Vexin;49.1517;1.78715
FR;Île-de-France;Cléry-en-Vexin;49.1327;1.85333
FR;Normandy;Andé;49.2316;1.24088
FR;Grand Est;Rilly-la-Montagne;49.1642;4.04823
PL;Silesia;Dębowiec;49.7871;18.7242
PL;Lesser Poland;Skawina;49.9707;19.8317
LU;Luxembourg;Luxembourg (Ville Haute);49.612;6.12946
KZ;Karaganda;Abay;49.6303;72.8556
LU;Esch-sur-Alzette;Dudelange;49.4785;6.08588
LU;Luxembourg;Oberanven;49.6574;6.24302
LU;Mersch;Beringen;49.7583;6.11694
LU;Capellen;Steinfort;49.6614;5.91917
LU;Remich;Schengen;49.47;6.362
DE;Bavaria;Bayreuth (Frankengut);49.9322;11.5919
DE;Bavaria;Bayreuth (Frankengut);49.9321;11.5919
DE;Bavaria;Bayreuth;49.9336;11.5681
DE;Bavaria;Amberg;49.4428;11.8568
DE;Bavaria;Fürth (Unterfarrnbach);49.4823;10.9613
DE;Baden-Württemberg;Heilbronn;49.1509;9.21552
PL;Subcarpathia;Solina;49.3958;22.454
DE;Bavaria;Erlangen;49.5897;11.012
DE;Saarland;Neunkirchen (Ludwigsthal);49.3253;7.2281
DE;Bavaria;Regensburg;49.0118;12.1479
DE;Baden-Wurttemberg;Karlsruhe (Waldstadt);49.0361;8.44529
DE;Rheinland-Pfalz;Herrstein;49.7833;7.33333
PL;Silesia;Mucharz;49.8121;19.5475
CZ;Jihočeský kraj;Zliv;49.0661;14.3661
CZ;Zlín;Hradčovice;49.0498;17.5821
CZ;Central Bohemia;Jince;49.7862;13.9787
CZ;South Moravian;Rájec-Jestřebí;49.4109;16.639
CZ;Zlín;Halenkovice;49.171;17.4716
CZ;Zlín;Žeranovice;49.2915;17.6044
CZ;Central Bohemia;Vráž;49.9833;14.1289
CZ;Pardubický;Ostřešany;49.9934;15.8053
CZ;Jihočeský kraj;Mirotice;49.4291;14.037
CZ;Central Bohemia;Ohrobec;49.9417;14.432
CZ;Central Bohemia;Kamenný Přívoz;49.863;14.5034
CZ;Olomoucký;Štarnov;49.6861;17.2726
CZ;Jihočeský kraj;Bavorov;49.1218;14.0789
CZ;Vysočina;Rozsochatec;49.6725;15.6338
CZ;Plzeň Region;Chlumčany;49.6326;13.3132
CZ;South Moravian;Kanice;49.2637;16.7145
CZ;Vysočina;Bohdalov;49.4792;15.8758
CZ;Moravskoslezský;Ryžoviště;49.8756;17.3582
KZ;East Kazakhstan;Ust-Kamenogorsk;49.9566;82.6283
KZ;East Kazakhstan;Öskemen Qalalyq Äkimshilik;49.9566;82.6283
FR;Grand Est;Stiring-Wendel;49.1914;6.92363
CZ;Vysočina;Herálec;49.6889;15.9943
CZ;Vysočina;Třebíč;49.2148;15.8796
DE;Bavaria;Waigolshausen;49.9643;10.12
PL;Silesia;Istebna;49.5632;18.9057
LU;Redange;Rambrouch (Perlé);49.8083;5.76268
GG;St. Saviour;St. Saviour;49.4569;-2.63583
DE;Baden-Wurttemberg;Michelfeld;49.0975;9.67861
FR;Normandy;Sainte-Marguerite-sur-Duclair;49.5085;0.84362
FR;Normandy;Ymare;49.3506;1.17938
FR;Normandy;Saint-Martin-Osmonville;49.6387;1.29952
FR;Normandy;Hénouville;49.4789;0.96367
FR;Hauts-de-France;Brancourt-en-Laonnois;49.5144;3.41881
FR;Hauts-de-France;Crézancy;49.0483;3.51047
FR;Grand Est;Deville;49.8789;4.7061
FR;Île-de-France;Chars;49.1603;1.93669
FR;Grand Est;Château-Porcien;49.5274;4.24533
FR;Normandy;Auzouville-sur-Ry;49.4422;1.31092
FR;Normandy;Gaillon;49.161;1.34016
FR;Hauts-de-France;Molliens-Dreuil;49.8833;2.01667
FR;Normandy;Monchy-sur-Eu;49.995;1.4542
CZ;Plzeň Region;Chotíkov;49.7929;13.3177
CZ;Central Bohemia;Podlesí;49.6903;13.9818
CZ;Moravskoslezský;Paskov;49.7318;18.2904
CZ;Plzeň Region;Rokycany (Plzeňské Předměstí);49.7361;13.5795
CZ;Pardubický;Horní Třešňovec;49.9392;16.6025
FR;Hauts-de-France;Cuigy-en-Bray;49.4265;1.82662
FR;Hauts-de-France;Villers-Saint-Barthélemy;49.3975;1.94928
FR;Grand Est;Wittring;49.0535;7.14242
FR;Grand Est;Grundviller;49.0442;6.97239
FR;Grand Est;Bliesbruck;49.1154;7.18112
FR;Grand Est;Siltzheim;49.0638;7.09272
FR;Grand Est;Neufgrange;49.0768;7.06526
FR;Grand Est;Saulny;49.1577;6.10929
UA;Kharkiv;Kharkiv (Kominternivs'kyi District);49.9737;36.2577
FR;Hauts-de-France;Oroër;49.4961;2.16247
FR;Hauts-de-France;Maignelay-Montigny;49.55;2.51667
FR;Hauts-de-France;Marseille-en-Beauvaisis;49.5758;1.95491
FR;Hauts-de-France;Muille-Villette;49.7276;3.06768
SK;Žilina Region;Žilina;49.2194;18.7408
PL;Lesser Poland;Nowy Sącz;49.6362;20.6705
PL;Lesser Poland;Skawina;49.972;19.8393
PL;Lesser Poland;Nowy Sącz;49.601;20.6906
PL;Silesia;Rogów;49.9876;18.3539
CZ;Moravskoslezský;Dolní Lutyně;49.8988;18.4282
CZ;Plzeň Region;Zruč-Senec (Zruč);49.8071;13.4226
CZ;South Moravian;Židlochovice;49.0395;16.6188
CZ;Vysočina;Zdar;49.5685;15.9294
PL;Silesia;Pawłowice;49.9625;18.7193
PL;Silesia;Rogów;49.991;18.3508
UA;Kyiv;Bila Tserkva;49.793;30.1511
UA;Kyiv;Bila Tserkva;49.793;30.1512
DE;Hesse;Bensheim (Auerbach);49.6996;8.61234
DE;Hesse;Darmstadt (Eberstadt);49.8193;8.62457
DE;Baden-Wurttemberg;Karlsruhe;49.0006;8.41061
CZ;Vysočina;Pacov;49.4708;15.0017
UA;Vinnytsia;Hnivan;49.0939;28.3379
UA;Kharkivs’ka Oblast’;Slobozhans’ke;49.597;36.5262
KZ;Karaganda;Karaganda (Kazybek Bi District);49.8043;73.0868
KZ;Karaganda;Saran (Rti);49.8276;72.8018
KZ;Karaganda;Saran;49.8083;72.8347
KZ;Karaganda;Karaganda (Kazybek Bi District);49.8122;73.0821
KZ;Aqtöbe;Algha;49.8997;57.3258
KZ;East Kazakhstan;Öskemen Qalalyq Äkimshiligi;49.9493;82.6398
KZ;Karaganda;Abay;49.6324;72.8772
PL;Lesser Poland;Niedźwiedza;49.8972;20.7171
PL;Lesser Poland;Okocim;49.9489;20.6016
PL;Subcarpathia;Krosno;49.6874;21.7654
PL;Subcarpathia;Łęki Górne;49.9739;21.1743
PL;Subcarpathia;Łęki Górne;49.9805;21.1887
PL;Lesser Poland;Wojnicz;49.958;20.8378
PL;Subcarpathia;Strzegocice;49.9514;21.3219
PL;Lesser Poland;Dębno;49.9616;20.7101
PL;Lesser Poland;Tarnowiec;49.9801;20.9789
PL;Lesser Poland;Rychwałd;49.9058;20.9379
CZ;Olomoucký;Šumperk;49.9513;16.9814
CZ;South Moravian;Kyjov;49.0073;17.1258
CZ;Zlín;Zlín (Malenovice);49.1983;17.5762
CZ;Central Bohemia;Příbram (Příbram III);49.6844;14.0093
CZ;Plzeňský kraj;Zruč-Senec (Zruč);49.8071;13.4226
DE;Rheinland-Pfalz;Dudenhofen;49.3206;8.39493
DE;Rheinland-Pfalz;Kaiserslautern;49.4401;7.74913
RU;Volgograd Oblast;Ol'khovka;49.8592;44.5623
FR;Normandy;Lyons-la-Forêt;49.3989;1.47709
FR;Hauts-de-France;Haudivillers;49.4878;2.24353
FR;Hauts-de-France;Auneuil;49.3703;1.99712
FR;Hauts-de-France;Le Vauroux;49.3793;1.92433
FR;Hauts-de-France;Gamaches;49.9861;1.55624
FR;Hauts-de-France;Senantes;49.4865;1.83561
FR;Hauts-de-France;Ronssoy;49.9829;3.15986
FR;Hauts-de-France;Vieux-Moulin;49.3928;2.93258
FR;Hauts-de-France;Montaigu;49.5351;3.83119
FR;Hauts-de-France;Lormaison;49.2565;2.10575
FR;Hauts-de-France;Frocourt;49.3827;2.08465
FR;Hauts-de-France;Courcelles-lès-Gisors;49.2596;1.74185
FR;Hauts-de-France;Any-Martin-Rieux;49.8819;4.22166
FR;Hauts-de-France;Rouvres-en-Multien;49.1167;3.03333
FR;Hauts-de-France;Folembray;49.5433;3.29119
FR;Hauts-de-France;Monchy-Lagache;49.8515;3.04501
FR;Hauts-de-France;Villeneuve-sur-Verberie;49.2747;2.68993
FR;Hauts-de-France;Mareuil-sur-Ourcq;49.1375;3.07822
FR;Grand Est;Entrange;49.413;6.10501
FR;Grand Est;Guenviller;49.1065;6.7988
FR;Grand Est;Macheren;49.1002;6.77763
FR;Grand Est;Fresnes-en-Woëvre;49.0965;5.62984
FR;Grand Est;Coin-lès-Cuvry;49.034;6.15647
FR;Grand Est;Lixing-lès-Rouhling;49.1535;6.99387
FR;Grand Est;Les Islettes;49.1094;5.00333
FR;Normandy;Tour-en-Bessin;49.2977;-0.77786
FR;Normandy;La Cambe;49.3435;-1.00584
FR;Normandy;Saint-Vigor-le-Grand;49.2824;-0.68579
FR;Normandy;Condé-sur-Vire;49.05;-1.03333
FR;Normandy;Gonneville;49.6404;-1.46474
FR;Normandy;Rauville-la-Bigot;49.5192;-1.68393
FR;Normandy;Quettehou;49.5931;-1.30352
FR;Normandy;Bretteville;49.6544;-1.52884
FR;Normandy;Sainteny;49.2382;-1.31429
FR;Normandy;Ver-sur-Mer;49.3299;-0.53118
FR;Normandy;Besneville;49.3677;-1.62726
FR;Grand Est;Mareuil-le-Port;49.0818;3.76011
FR;Grand Est;Œuilly;49.0667;3.8
FR;Grand Est;Bouzy;49.0798;4.14772
FR;Grand Est;Fleury-la-Rivière;49.0968;3.88357
FR;Grand Est;Châtillon-sur-Marne;49.1005;3.76023
FR;Grand Est;Pierry;49.0202;3.94071
FR;Normandy;La Rivière-Saint-Sauveur;49.4082;0.2703
FR;Normandy;Gatteville-le-Phare;49.6866;-1.28459
FR;Normandy;Le Lorey;49.0934;-1.30714
FR;Normandy;Quibou;49.0667;-1.2
FR;Normandy;Le Mesnil-Mauger;49.0841;0.01571
FR;Normandy;Saint-Jean-de-Daye;49.2285;-1.13605
FR;Normandy;Vibeuf;49.6926;0.90421
FR;Normandy;Anneville-Ambourville;49.461;0.8865
FR;Normandy;Ancourt;49.9092;1.18284
FR;Normandy;Arques-la-Bataille;49.8812;1.12875
FR;Normandy;Aumale;49.7699;1.75587
FR;Normandy;Bacqueville-en-Caux;49.7876;0.99927
FR;Normandy;Vieux-Rouen-sur-Bresle;49.8338;1.71985
FR;Normandy;Freneuse;49.3167;1.08333
FR;Normandy;Brachy;49.8167;0.95
FR;Normandy;Berville-en-Roumois;49.296;0.82338
FR;Normandy;Caumont;49.3664;0.89591
FR;Normandy;Berville-sur-Seine;49.4717;0.90272
FR;Normandy;Beuzevillette;49.5713;0.5371
FR;Normandy;Notre-Dame-de-Bliquetuit;49.4921;0.76458
FR;Normandy;Yport;49.7372;0.31537
FR;Normandy;Ablon;49.3921;0.29584
FR;Normandy;Cormeilles;49.248;0.37654
FR;Normandy;Quillebeuf-sur-Seine;49.4693;0.52793
FR;Normandy;Saint-Martin-du-Bec;49.602;0.21138
FR;Normandy;La Mailleraye-sur-Seine;49.4831;0.7703
FR;Normandy;Bardouville;49.4349;0.92626
FR;Normandy;Manneville-sur-Risle;49.3517;0.54526
FR;Hauts-de-France;Auteuil;49.3422;2.08729
FR;Hauts-de-France;Marolles;49.1703;3.10495
FR;Hauts-de-France;Tricot;49.5608;2.58789
FR;Hauts-de-France;Wavignies;49.5475;2.36032
FR;Hauts-de-France;Catenoy;49.3682;2.51054
FR;Hauts-de-France;Ons-en-Bray;49.4163;1.92302
FR;Hauts-de-France;Aux Marais;49.415;2.04173
FR;Hauts-de-France;Coucy-lès-Eppes;49.5537;3.77262
FR;Hauts-de-France;Amigny-Rouy;49.6099;3.30428
FR;Hauts-de-France;Bailleval;49.3461;2.45695
FR;Hauts-de-France;Flavy-le-Martel;49.713;3.1915
FR;Hauts-de-France;Appilly;49.5833;3.11667
FR;Normandy;Radepont;49.3514;1.32818
FR;Normandy;Bourg-Beaudouin;49.3866;1.30923
FR;Normandy;La Saussaye;49.2594;0.98094
FR;Normandy;Muids;49.2231;1.29011
FR;Normandy;Émanville;49.6223;0.95996
FR;Normandy;Saint-Just;49.1085;1.44101
FR;Normandy;Bois-Jérôme-Saint-Ouen;49.1039;1.53477
FR;Normandy;Port-Mort;49.1649;1.41511
FR;Normandy;Villers-sur-le-Roule;49.1965;1.32637
FR;Île-de-France;Oissery;49.0705;2.81819
FR;Normandy;Fontenay-le-Pesnel;49.1709;-0.57927
FR;Normandy;Tourville-sur-Sienne;49.0459;-1.54839
FR;Normandy;Ouilly-le-Vicomte;49.1827;0.2229
FR;Normandy;Saint-Fromond;49.2207;-1.08979
FR;Normandy;Saint-Julien-le-Faucon;49.07;0.08515
FR;Normandy;Bricquebec;49.4701;-1.63254
FR;Normandy;Montpinchon;49.0215;-1.31021
FR;Normandy;Orval;49.0143;-1.47071
FR;Normandy;Saint-Germain-sur-Ay;49.2351;-1.59444
FR;Normandy;Saint-Sauveur-le-Vicomte;49.3855;-1.5331
FR;Normandy;Le Vrétot;49.4517;-1.71048
FR;Normandy;Sainte-Suzanne-sur-Vire;49.0621;-1.05941
FR;Normandy;Bénouville;49.2415;-0.28246
FR;Normandy;Fontaine-Henry;49.2756;-0.45192
FR;Normandy;Saint-Pierre-sur-Dives;49.0167;-0.03333
FR;Normandy;Livarot;49.005;0.1502
FR;Normandy;Coquainvilliers;49.1977;0.20972
FR;Normandy;Martinvast;49.5961;-1.66434
FR;Normandy;Tribehou;49.2124;-1.24321
FR;Normandy;Magny-la-Campagne;49.0486;-0.10383
FR;Hauts-de-France;Esmery-Hallon;49.7172;3.01311
FR;Hauts-de-France;Chivres-Val;49.3956;3.43559
FR;Hauts-de-France;Monceaux;49.3185;2.5512
FR;Grand Est;Sormonne;49.8107;4.56604
FR;Hauts-de-France;Homblières;49.8503;3.36456
FR;Hauts-de-France;Saint-Paul;49.4296;2.00755
FR;Normandy;Vimont;49.1222;-0.1991
FR;Normandy;Grentheville;49.148;-0.2872
FR;Normandy;Hermanville-sur-Mer;49.2846;-0.31544
FR;Normandy;Bonnebosq;49.2035;0.07788
FR;Grand Est;Charleville-Mézières;49.7621;4.7261
FR;Normandy;Saint-Sébastien-de-Morsent;49.011;1.0873
FR;Normandy;Grainville-la-Teinturière;49.7477;0.64048
FR;Normandy;Bréauté;49.6281;0.40005
FR;Normandy;Veauville-lès-Baons;49.65;0.76667
FR;Normandy;Saint-Wandrille-Rançon;49.5266;0.76497
FR;Normandy;Villequier;49.5127;0.67318
FR;Normandy;Charleval;49.3729;1.38369
FR;Normandy;Poses;49.3054;1.24353
FR;Normandy;Touffreville-la-Corbeline;49.5821;0.76339
FR;Normandy;Saint-Aquilin-de-Pacy;49.0119;1.36129
FR;Normandy;Beaumesnil;49.0111;0.70553
FR;Grand Est;Châtel-Saint-Germain;49.1226;6.08006
FR;Grand Est;Bras-sur-Meuse;49.21;5.37766
FR;Grand Est;Écouviez;49.5286;5.45979
FR;Grand Est;Courcelles-sur-Nied;49.0664;6.30838
FR;Grand Est;Oiry;49.0238;4.05178
FR;Grand Est;Poix-Terron;49.6503;4.64147
FR;Grand Est;Signy-le-Petit;49.9028;4.2799
FR;Grand Est;Mourmelon-le-Grand;49.1326;4.3642
FR;Normandy;Saint-Martin-de-Fontenay;49.1152;-0.37391
FR;Normandy;Saint-Symphorien-le-Valois;49.294;-1.55503
FR;Normandy;Flamanville;49.5327;-1.8656
SK;Žilina Region;Oravská Lesná;49.3667;19.1809
SK;Trenčín Region;Zubák;49.1497;18.216
FR;Normandy;Gravigny;49.0531;1.16962
FR;Normandy;Thiberville;49.1377;0.45502
FR;Normandy;Goupillières;49.1273;0.76158
FR;Normandy;Auzebosc;49.5956;0.7285
FR;Normandy;Plasnes;49.1362;0.62304
FR;Normandy;Mézières-en-Vexin;49.1722;1.50383
FR;Normandy;Neaufles-Saint-Martin;49.2765;1.72794
FR;Normandy;Broglie;49.0091;0.52915
FR;Normandy;Amfreville-sur-Iton;49.1468;1.15132
FR;Normandy;Fleury-sur-Andelle;49.3618;1.35599
FR;Normandy;Fiquefleur-Équainville;49.3977;0.3201
FR;Normandy;Hautot-sur-Mer;49.8979;1.02884
FR;Normandy;Orival;49.7243;1.20512
FR;Normandy;Montaure;49.2342;1.08837
FR;Normandy;Hondouville;49.1381;1.11993
FR;Normandy;Gauville-la-Campagne;49.0453;1.08968
FR;Normandy;Honguemare-Guenouville;49.3704;0.81115
FR;Normandy;Le Gros-Theil;49.2263;0.84188
FR;Normandy;Nassandres;49.1263;0.73597
FR;Île-de-France;Villeron;49.0577;2.54244
FR;Île-de-France;Fosses;49.0981;2.50957
FR;Hauts-de-France;Saint-Crépin-Ibouvillers;49.2659;2.07868
FR;Normandy;Le Havre;49.4938;0.105266
FR;Île-de-France;Menucourt;49.0248;1.98375
FR;Normandy;Petit-Couronne;49.3759;1.03921
FR;Île-de-France;Goussainville;49.0229;2.46943
FR;Hauts-de-France;La Vallée-au-Blé;49.8584;3.78985
FR;Normandy;Val-de-Reuil;49.2675;1.21065
FR;Grand Est;Mey;49.1266;6.22692
FR;Grand Est;Metz;49.1094;6.16174
FR;Normandy;Le Havre;49.5229;0.114886
FR;Grand Est;Semécourt;49.1944;6.13742
FR;Normandy;Caen;49.1817;-0.364273
FR;Normandy;Colombelles;49.1976;-0.298075
FR;Normandy;Vaubadon;49.206;-0.840344
FR;Grand Est;Thionville;49.3576;6.16843
FR;Hauts-de-France;Saint-Quentin;49.8625;3.30544
LU;Grevenmacher;Wormeldange;49.6111;6.40546
LU;Mersch;Bissen;49.7873;6.0654
LU;Remich;Dalheim;49.5408;6.25972
LU;Grevenmacher;Grevenmacher;49.6775;6.44022
LU;Luxembourg;Merl;49.6033;6.09556
LU;Redange;Rambrouch;49.8308;5.845
FR;Grand Est;Metz;49.1178;6.17623
FR;Hauts-de-France;Morvillers-Saint-Saturnin;49.7823;1.82656
FR;Normandy;Le Havre;49.4926;0.116654
FR;Hauts-de-France;Villeneuve-sur-Verberie;49.2751;2.6896
FR;Île-de-France;Moisson;49.0735;1.6687
FR;Île-de-France;Aincourt;49.0724;1.77303
FR;Grand Est;Buzy-Darmont;49.1667;5.7
FR;Grand Est;Diesen;49.1782;6.67798
FR;Grand Est;Ville-Houdlémont;49.546;5.64784
FR;Grand Est;Haudainville;49.1266;5.42171
FR;Grand Est;Cuvry;49.043;6.15878
FR;Grand Est;Mancieulles;49.2778;5.90204
FR;Normandy;Angerville-l'Orcher;49.5883;0.28191
FR;Normandy;Bailly-en-Rivière;49.9119;1.33679
FR;Normandy;Rieux;49.9358;1.58199
FR;Normandy;Bouville;49.5619;0.89514
FR;Normandy;Les Loges;49.6986;0.28403
FR;Normandy;Vesly;49.243;1.65261
FR;Île-de-France;Bray-et-Lû;49.138;1.65587
FR;Normandy;Hattenville;49.6519;0.53715
FR;Normandy;Perriers-sur-Andelle;49.4149;1.37098
FR;Normandy;Mannevillette;49.5975;0.17577
FR;Normandy;Blacqueville;49.562;0.86714
FR;Normandy;Sahurs;49.3586;0.94256
FR;Normandy;Saint-Eustache-la-Forêt;49.5514;0.45599
FR;Normandy;Duclair;49.4838;0.87617
FR;Normandy;Limésy;49.6127;0.92483
FR;Normandy;Motteville;49.6347;0.85262
FR;Normandy;Venables;49.1989;1.29485
FR;Normandy;Vattetot-sous-Beaumont;49.625;0.4466
FR;Normandy;Acquigny;49.1735;1.1765
FR;Grand Est;Tagnon;49.4397;4.28923
FR;Grand Est;Francheval;49.7009;5.04948
FR;Grand Est;Pure;49.6739;5.1756
FR;Grand Est;Hautvillers;49.0835;3.94465
FR;Grand Est;La Grandville;49.7803;4.79518
FR;Grand Est;Villers-Semeuse;49.742;4.74697
FR;Grand Est;Dom-le-Mesnil;49.6901;4.80363
FR;Normandy;Rouen;49.4441;1.09247
FR;Grand Est;Oermingen;49.0004;7.129
FR;Grand Est;Dambach;49.0046;7.62868
FR;Île-de-France;Piscop;49.0122;2.34545
FR;Hauts-de-France;Hénonville;49.2073;2.05264
CZ;Central Bohemia;Liteň;49.9037;14.149
CZ;Central Bohemia;Vrchotovy Janovice;49.6668;14.5778
CZ;Zlín;Fryšták;49.2852;17.6835
CZ;Central Bohemia;Loděnice;49.9949;14.1579
CZ;Central Bohemia;Zdice;49.9121;13.9775
CZ;Central Bohemia;Pyšely;49.8768;14.6771
CZ;Vysočina;Česká Bělá;49.6429;15.691
CZ;Vysočina;Počátky;49.2602;15.2402
CZ;Central Bohemia;Senohraby;49.8954;14.7181
CZ;Central Bohemia;Kamenice;49.9015;14.5824
CZ;Central Bohemia;Velké Popovice;49.9225;14.6393
CZ;Jihočeský kraj;Štěkeň;49.2671;14.0059
CZ;Moravskoslezský;Raduň;49.8929;17.9432
CZ;Moravskoslezský;Frýdlant nad Ostravicí;49.5928;18.3597
CZ;Moravskoslezský;Písečná;49.5747;18.7874
CZ;Plzeň Region;Kašperské Hory;49.1429;13.5562
CZ;Central Bohemia;Světice;49.9701;14.6658
CZ;Plzeň Region;Kyšice;49.7532;13.4862
CZ;Jihočeský kraj;Vimperk;49.0586;13.7829
CZ;Karlovarský kraj;Drmoul;49.939;12.6655
CZ;Pardubický;Chrast;49.9021;15.934
CZ;Jihočeský kraj;Studená;49.1852;15.2869
CZ;Jihočeský kraj;Chýnov;49.4068;14.8112
CZ;Jihočeský kraj;Vlachovo Březí;49.0813;13.9584
CZ;Jihočeský kraj;Třeboň;49.0036;14.7706
CZ;Jihočeský kraj;Kunžak;49.1212;15.1903
CZ;Central Bohemia;Zvole;49.9347;14.4177
CZ;Vysočina;Měřín;49.3932;15.8838
CZ;Zlín;Buchlovice;49.0863;17.3385
CZ;Moravskoslezský;Slezská Ostrava;49.7963;18.3031
CZ;Zlín;Pohořelice;49.1766;17.5378
CZ;Central Bohemia;Benešov;49.7828;14.6912
CZ;Jihočeský kraj;Nová Bystřice;49.0193;15.1032
CZ;Moravskoslezský;Vítkov;49.7804;17.7556
CZ;Plzeňský kraj;Sušice (Sušice II);49.2364;13.5186
CZ;Central Bohemia;Tetín;49.9493;14.1023
CZ;Zlín;Vsetín;49.3358;18.0044
CZ;South Moravian;Tišnov;49.3438;16.435
CZ;Vysočina;Chotěboř;49.7116;15.6728
CZ;Jihočeský kraj;Čížová;49.3568;14.0931
CZ;Moravskoslezský;Dolní Benešov;49.921;18.1084
CZ;Vysočina;Třebíč (Nové Dvory);49.222;15.8935
CZ;Central Bohemia;Beroun;49.9653;14.0734
DE;Saarland;Saarbrücken;49.2382;6.99755
